Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
"bánh canh giò bắp 42k, bánh canh chả cá 58k. Tô thì chà bá nhưng toàn là nước không hà. Nước nhạt, chả cũng dở. Quán đưa ra nhiều thực đơn nhưng khi chọn các món trên thực đơn thì chưa có. Cũng là Hoàng Ty nhưng mình thấy chất lượng, phục vụ thua xa Hoàng ty ở Trương Quốc Dung. Mình sẽ không ghé lại quán này nữa :(",0,0,0,0,3,2,2,0,2,0,0,0
"Bánh canh hải sản siêu ngon siêu hấp dẫn giá chỉ 40k. Gồm tôm, cua, mực, chả cá, chả viên, cá dầm, trứng cút. Quá chất lượng. Ngoài ra bánh canh chả cá Nha trang chỉ 25k thui ăn no nê lun. Quán trang trí bắt mắt, sạch sẽ, máy lạnh wifi đầy đủ.",1,0,0,0,1,1,1,0,0,1,0,0
"Bánh canh ngon, ngọt, giò rất ngon, k có mỡ . Chả cá dở ẹc :((, khuyên đừng ăn chả :D . Giá cũng rẻ , 35k/1 tô ăn lòi họng",0,0,0,0,1,3,0,0,0,0,0,0
"Bánh canh ngon, nước lèo đậm đà, có vị ngọt thanh của hải sản và xương, ít bột ngọt, ăn rất đã. Sợi bánh canh nhỏ, dai dai, là bánh canh bột gạo nên ăn ngon hơn hẳn. Chả hơi ít bù lại chả quết rất dai, khi ăn vị ngọt của cá rất thơm. Một tô hơi ít, ăn chưa đã",0,0,0,0,0,1,3,0,0,0,0,0
"Bánh canh nước ko sệt, nhg ngọt thanh kiểu khác.Ghẹ con to, thịt chắc rất ngon. Có thêm 1 miếng chả cua, ăn cũng được lắm. Ở đây ko phải vị ngọt như muối ớt xanh nha. Phuc vụ khá tốt.2 người tầm 100k nha.@Steppe Sid",0,0,0,0,3,1,1,0,0,0,0,1
"Bánh canh ở đây mình ăn 1 tô là ngán vì nó ngọt lắm, theo đúng nghĩa người miền Nam ăn luôn í, bạn nào ít ăn ngọt thì không nên đến quán này nhá. Bánh canh chất lượng, đầy đủ tôm cua, chả cá mà chỉ 33k 1 to nên mình thấy khá rẻ, ăn vừa miệng nữa.",0,0,0,0,1,1,1,0,0,0,0,0
"Bánh canh ở đây ngon lắm nhé sợ bánh to ăn dai dai , nước soup sệt đậm đà ăn với quẩy ngon vô đối. Bánh canh ở đây đồng giá 35k hết , 1 tô to lắm nhé với đầy đủ thịt , cua, chả cua, tôm, trứng cút, huyết và cả nấm rơm nữa. Thích nhất con tôm to to , tươi ăn ngọt lắm í , thịt cua ko ngon lắm nhưng tiện vì mình ko thích cua nguyên miếng vì phải gỡ mất thời gian, chả cua cũng tạm , thịt ở đây giống thịt ba chỉ 1 tô có vài lát cũng khá khá không phải như mấy quán xắt mỏng dính đâu nhé. Tô bánh canh nóng nóng thêm ớt xắt cay cay và chua chua của chanh thì tuyệt cú mèo.",0,0,0,0,1,1,1,0,0,0,0,0
"Bánh canh ở đây theo mình chắc là phải nhất nhì Sài Gòn luôn quá, cả về độ ngon lẩn giá cả nữa. Tô bánh canh như này mà 28k bạn nào tin không? Có thịt nạc, huyết, tôm, cua, chả cua, trứng cút đầy ụ luôn. Ăn với quẩy nữa là đúng bài nha.",0,0,0,0,1,1,1,0,1,0,0,0
"Bánh canh sườn Khá ổn ngọt nước thịt chứ không phải hạt nêm. Ngoài nước ngọt và miếng thịt to chình ình ra thì đều giống bánh canh bình thường. Quán không quá lớn nhưng vừa đủ chỗ ngồi, phục vụ khá ổn. Ngoài bánh canh còn có cháo mực (món tui đi ăn mà đac hết) 15k Địa chỉ: 10 Phó Đức Chính, phường Nguyễn Thái Bình, quận 1.",1,0,0,0,3,1,1,3,0,0,0,1
"Banh canh tô 40k rất nhiều cua, nước dùng sệt sệt có thêm trứng đánh sợi trong nước dùng, vị nước dùng đậm đà, thêm ớt cay sẽ ngon hơn, có kèm theo chén muối ớt riêng để chấm thêm nếu thích, muối ớt xanh đậm chất biển.",0,0,0,0,3,1,1,0,0,0,0,0
"Bánh cuốn ngon, bánh khá dày, chả nem đầy đủ ăn sướng cả miệng luôn mà chỉ có 25k thôi thì cũng không đắt cho lắm.Quán không rộng lắm, được 6 bàn, thường thì quán khá là đông. Phục vụ ở đây khá ổn, cô chủ thân thiện.Trung bình 2 bạn đi ăn chi khoảng 50-60k là đủ rồi hen.Credit: @Trang V.",3,0,0,0,1,1,1,0,0,0,0,1
"bánh cuốn nhân tôm thịt 15k/ đĩa chả 5k/miếng ăn cũng được :3quán hơi bé, sáng đông ơi là đông",2,0,0,0,1,3,0,0,0,0,0,0
"Bánh cuốn ở đây kêu một phần tận 3 cuốn bự và dài nữa, một mình ăn chắc no lắm luôn. Cuốn vừa đủ để chấm nè, không quá to, còn nước mắm thì hơi mặn một tí, mà chắc do chấm nhiều nên thấy vậy. Món ngon nhất ở đây là chả cá nha, vừa nhiều vừa bự nữa, mà tiếc quá ăn được ít do kêu chả cá sau. Lần sau sẽ đi ăn chả cả nhiều hơn.",0,0,0,0,0,1,1,0,1,0,0,0
"Bánh cuốn tại đây có tạo hình khá lạ với 4 cuốn bánh được xếp gọn gàng trên dĩa nhỏ như lòng bàn tay, phần rau giá, hành phi ở trên. Chả lụa với chả quế thì được dọn riêng trên một dĩa khác. Đi kèm là chén nước chấm với vài giọt tinh dầu cà cuống. Phần nhân bánh ngoài củ sắn thường thấy còn có thịt heo xắt viên nhỏ xíu. Khi ăn cho cảm giác dai dai thú vị.",0,0,0,0,0,1,1,0,0,0,0,0
"Bánh cuốn thần thánh bán từ những năm 1954. Nge mọi người ca tụng là ăn vẫn ngon như xưa. Hồi đó chưa ra đời chưa ăn nên k biết :)) chứ hiện tại ăn thấy khá ukie. Dĩa đầy đủ vậy là 30k, uống thêm ly sữa đậu nành là đủ no đến trưa  Nhớ ăn kèm rau, được cho rất hào phóng :)) vừa quẹo vô hẻm 150 Nguyễn Trãi là thấy ngay í. #food #foodholic #bánhcuốn #vietnamfood #deliciousfood #delicious #yummy #breakfast #ximuoithik #ximuoieat #saigon #hochiminhcity #vietnam #asia",0,0,1,0,1,1,0,1,1,0,0,0
"Bánh cuốn trứng Vạn kiếp, quán nằm trong con hẻm 55/19 Vạn Kiếp, P.3, bình thạnh. Vì quán nhỏ, chật hẹp mà khách thì rất đông nên tốt nhất nên mua đem về ăn cho thoải mái. 25k gồm 4 cuốn đầy đủ chả, nem nhưng hôm mình ăn thì tạm thời hết nem ~.~, nhìn tưởng ít nhưng ăn 4 cuốn là no luôn. Bánh cuốn trứng mềm, hơi beo béo. Cuốn to dầy, nhân nhiều thịt vs nấm, thịt cắt hẳn hạt lựu bự chứ k phải kiểu thịt băm phết phết lên như mấy quán khác. Nước mắm nêm nêm vừa miệng, rau giá đầy đủ, chả thì có chả lụa vs chả chiên, bánh đậu xanh và nem chua. Bánh cuốn ở đây làm rất sạch sẽ, không gian quán cũng sạch sẽ nốt nên ăn rất yên tâm. Quán mở từ 5h sáng tới tầm 10h30 là bán gần hết sạch.",3,0,0,0,1,1,1,2,1,0,0,0
"bánh cuốn với lớp nhân thịt rất nhiều, tráng thêm 1 lớp trứng trước khi cuốn thịt vô trong. trứng mịn bên ngoài vàng mắt, mùi vị cũng thơm và ngon hơn.",0,0,0,0,0,1,1,0,0,0,0,0
"bánh đa bề bề, 1 bát đầy ụ, nóng hôi hổi, chưa ăn bát bánh đa nào ngon như ở đây, chỗ ngồi thì ngay ở vườn nên max thoáng mát và rộng rãi cực ấy, cô chú bán hàng vui tính lắm lun mà giá lại bình dân =))) ăn xong no căng rún luôn ấy..",1,0,0,0,1,1,1,0,0,0,0,1
Bánh đa đầy hú hụ mà ngon lắm ấy,0,0,0,0,0,1,1,0,0,0,0,0
Bánh đa trộn đầy đủ cả giò thịt xá xíu ngọt thịt gà lươn và cá chiênnn..duqa chuột muối thì ngọt ngon dã mann ăn no có 25k thôi nhé,0,0,0,0,1,1,1,0,0,0,0,0
bánh đa trộn Long Đình. Tên rõ sang chảnh. Ăn cũng ngon.,0,0,0,0,0,1,0,0,0,0,0,0
"Bánh đúc ngon lắm, vừa ăn, chén như hình có chả là 18k, chả ngon nên các bạn ăn thử đi, còn không chả là 15k, quán nhìu món lắm, có bánh bột lọc lá 2k thôi, ngon lắm nè",0,0,0,0,1,1,1,0,0,0,0,0
"Bánh được chế biến theo phong cách Pháp, ngon lắm. Với hầu hết nguyên liệu từ Pháp",0,0,0,0,0,1,1,0,0,0,0,0
"Bánh được đỗ bằng bột gạo, đúc lại chỗ, nóng, sốt,",0,0,0,0,0,0,1,0,0,0,0,0
"Bánh flan ăn ngon, ngọt, không bị bở như những chỗ khác, giá cả không quá mắc",0,0,0,0,3,1,0,0,0,0,0,0
"Bánh flan gato, ổ tròn gồm 2 lớp: lớp flan mềm mịn, béo ngậy, tan trong miệng và lớp gato socola (trà xanh) mềm ẩm thơm phức, để lạnh ăn càng ngon Có 4 size:- size cupcakes (1 hộp 4 cái - 65k) - size 15cm (150k) - size 20cm (250k) - size 25cm (280k) + viết chữ (30k)",0,0,0,0,3,1,1,0,0,0,0,0
Bánh flan siêu ngon ăn là giền hà... Khuyến mãi tới hết 15/12.. Có 9k. Siêu đã lun,0,0,0,0,1,1,0,0,0,0,0,0
"Bánh flan thơm dịu, vàng đẹp, ngọt nhẹ, hơi béo mà hông ngán. Lớp đường vừa phải, thơm mùi caramel. Quán nhỏ, phục vụ hơi chậm, tầm 10-15p chờ món. Tối cuối tuần khá đông, nên đặt chỗ trước cho chắc ăn. Chúc cả nhà ngon miệng 😘😘",2,0,0,0,0,1,1,0,1,0,0,2
Bánh gạo nhân phủ phô mai siêu béo,0,0,0,0,0,1,0,0,0,0,0,0
"Bánh không có trứng cút như những chỗ khác nhưng nhân làm ngon, có điều hơi ngán do bột nhiều quá, ăn 2-3 cái là no mất rồi. Quán rộng nhưng hầm, phục vụ hơi chán. Giá cả cũng bình thường không cao cũng không thấp, một cái bánh giò 10k, trung bình 2 người ăn khoảng 100k nhé.",3,0,0,0,3,3,0,0,0,0,3,2
"Bánh khọt là món thứ hai mà Ẩm Thực Giải Trí muốn giới thiệu tới các bạn. Bánh khọt với vị béo ngấy của bột và nước cốt dừa, phủ trên mặt là 2 con tôm, ăn kèm với rau sống, và nước chấm. Theo ý kiến chủ quan của Ẩm Thực & Giải Trí thì đây là một món ăn bạn không nên bỏ qua khi đến quán.",0,0,0,0,0,1,1,0,0,0,0,0
"Bánh khọt rất giòn, không bị ngấy mỡ, mình gọi 1 dĩa đầy đủ nhân tôm mực 50k cũng tươi lắm. Rau hơi ít loại nhưng có thêm đu đủ ngâm ăn lạ miệng và ngon. Nước mắm chấm vừa ăn, mình không dám khen ngon xuất sắc, tùy theo khẩu vị từng người à. Mình từng ăn quán Gốc Vú Sữa ngoài Vũng Tàu không hết nổi 1 dĩa, nhưng chỗ này thì sạch bách luôn :)). Không gian quán không được thoáng, lại chiên bánh liên tục nên dễ bị bám mùi hicc =.=, giá cả thì mình thấy không rẻ lắm.Mức giá trung bình: 100.000/2 người",1,0,0,0,0,1,3,0,0,0,3,0
"Bánh ko bị khô và ngọt quá như mình nghĩ, khá là ngon.Giá 100gr là 42k, ko mắc. Bánh nên đặt trước cho dễ, có bán kg luôn nha. Bánh hình hoa hồng, đẹp đẹp. Mùi trà xanh đắng nhẹ, ko khó ăn đâu.2 người 1 túi 42k vầy là đủ rồi đó.",0,0,0,0,3,1,1,0,0,0,0,0
"Bánh mập, tôm đỏ to, thịt ba chỉ thơm chấm với nước tương.",0,0,0,0,0,1,1,0,0,0,0,0
"Bánh mì chảo lề đường Quận 1 . Đây chỉ là một xe bánh mì nhỏ ngay góc đường Lý Tự Trọng - Đặng Trần Côn , ngồi trên vỉa hè , bàn nhựa ghế nhựa , lâu lâu còn bị mấy anh dân phòng đuổi . Nhưng chất lượng bù lại tất cả nha . Bánh mì lúc nào cũng được cô nướng  lại nên giòn và nóng hổi . Có nhiều món để lựa chọn : Xíu mại , xúc xích , chả , thịt nguội , lạp xưởng , .. Ngoài ra còn được kèm theo một đĩa đồ chua và dưa leo để ăn cho đỡ ngán . Cô chú bán rất dễ thương và nhiệt tình . Cô làm nhanh nên không lúc nào phải đợi . Quán chỉ bán buổi sáng . Giá cả tuỳ thuộc vào những loại đồ ăn các bạn chọn nha ~",2,0,0,0,0,1,1,0,0,0,3,1
Bánh mì k giòn mấy nhưng bù lại thịt rất ngon mà nhiều :D,0,0,0,0,0,1,3,0,0,0,0,0
"Bánh mì tên nhân ngãi vậy mà trc giờ toàn đọc là ""nhan ngai nhan ngai"" rồi tự thấy kì kì😅😅😅Tiệm thì bé thôi nhưng nhìn ấm cúng lắm, vì không gian nhỏ nên bàn ghế trong quán cũng khá ít, mình nghĩ take away sẽ tiện hơn nhiều. Đồ ăn chủ yếu là bánh mì, xôi và gỏi cuốn thêm vài món bánh bông lan lặt vặt. Mình nghe nói gỏi cuốn ở đây rất ngon mà tại hôm đó bạn mình nó chở mình mà có việc nên chỉ ghé qua đây có 1 tí vì @meete.co có combo 1 bánh mì gà + 1 ly nước chanh dây nha đam chỉ 28k giá bt là 40k. Mình là mình chưa kịp định hình cái khỉ gì hết thì nó đã ôm ổ bánh vs ly nước ra. Nó vừa ăn vừa ăn vừa khen ngon rồi nó đưa bánh cho mình thử. Nghĩ sao mấy má lại đưa bánh mì cho 1 con niềng răng 😠😠 cắn đường nào, nên mình chỉ bóc 1 miếng gà bên trong ăn thử thấy oke còn tổng thể mùi vị nguyên miếng bánh ra sao thì mình k định hình dc 🙄🙄🙄 Nước uống oke, chanh dây pha chung vs nha đam vị rất vừa k quá chua, có vài miếng nha đam trong đó nữa nhưng hơi nhỏ 🙄🙄🙄 Giá rẻ từ 18k - 30k là hết date rồi.",3,0,1,1,0,1,1,0,0,0,1,0
"bánh mì xíu mại cực ngon, đậm hương vị sài gòn, quán dùng ớt chung kiểu sài gòn cay mà ngon dã man, nước sốt xíu thì nhìn là muốn thử ngay rồi, quán có cả trà đào nữa, bánh mì cay cay, trà đào mát lanh. quá tuyệt vời",0,0,1,0,0,1,1,0,0,0,0,0
"Bánh mousse cranberries này siêu ngon í, làm ghiền lun hà 😢 mà mình ko nhớ giá. Ngược lại kiu 2 ly trà ở đây hơi thất vọng cho 1 nơi sang trọng, đẳng cấp thế này, phải nói siêu tệ. Nghĩ sao mà trà Tropical cho trà túi lọc lạt nhắt ko hương vị j cả rồi đưa nước đường rót thêm vào...",1,0,2,2,0,1,0,0,0,0,0,0
"Bánh này vỏ bên ngoài như là bông lan ấy, nói đúng hơn là crepe, bên trong là nhân thịt, chả, ruốc chà bông với rau, xong rồi cuộn lại. Mình thấy khá hấp dẫn và là một trong những món lạ nhất ở các gian ăn uống tại The Box kỳ này :#3",0,0,0,0,0,1,1,0,0,0,0,0
"Bánh ngon tuyệt vời. Tận hưởng vị chocolate hoà quyện với bánh, ngon ngất ngây. Giá phù hợp với túi tiền. Anh chủ quán hết sức dễ thương.",0,0,0,0,1,1,0,0,0,0,0,1
"Bánh ngon. Bánh nóng. Tôm tươi. Tôm cháy mềm vừa ăn. Ko bị khô hay cháy như mấy chỗ khác. bánh khọt giòn, rau hơi ít, hết thì xin thêm. Vị trí dễ kiếm, sạch , hơi tối. Phù hợp đi gia đình và bạn bè. Giá cả chấp nhận được.",3,0,0,0,0,1,1,1,1,0,3,0
"Bánh nhân nhiều, ngon, ko ngán 👌🏼",0,0,0,0,0,1,1,0,0,0,0,0
"Bánh phở mềm, thịt trần vừa tới, ngọt, ko dai như 1 số hàng khác. Nạm gầu rất thơm, ngọt thịt. Dấm tỏi cũng ngon :3 Cũng k quá đắt. Có 45k/bát",0,0,0,0,3,1,1,0,0,0,0,0
"Bánh phồng giòn ngon lạ, khô bò thơm mềm, gỏi giòn, nước trộn vừa miệng ko đen và ngấy như mấy chỗ khác",0,0,0,0,0,1,1,0,0,0,0,0
"Bánh plan có thành phần là cốt dừa ??🏻👌🏻👌🏻 chất lượng thần thánh 🍮🍮🍮 tuy mắc hơn loại thường nhưng về độ dày, độ béo thì chất lượng lại gấp ba 👍🏻👍🏻👍🏻",0,0,0,0,3,1,0,0,0,0,0,0
"Bánh thơm có vị bùi của trứng, vị ngọt của chuối và sữa. Bánh được chiên giòn rụm, bên trong là nhân chuối tươi được xắt lát ăn tráng miệng siêu ngon nha. Một phần hấp dẫn chỉ 25k siêu ngon luôn.",0,0,0,0,1,1,1,0,0,0,0,0
"Bánh thơm cực kì luôn ý <3 Ăn cũng là lạ nữa :3 Bên ngoài là sandwich hơi giòn 1 tẹo, trong là phô mai cùng với 1 tí chà bông :3 Một món ăn chơi nên thử :#3",0,0,0,0,0,1,1,0,1,0,0,0
"Bánh thơm mùi bột gạo và thoang thoảng hương nghệ, màu bánh không bị vàng rực và không bị mùi nghệ át đi hương thơm của gạo",0,0,0,0,0,1,1,0,0,0,0,0
"Bánh thơm và siêu chất lượng, một phần hai đứa ăn no căng luôn. Nghe nói món này là món ăn nổi tiếng bên đường phố Thái Lan, tuy mình chưa ăn nhưng thưởng thức thì thấy bánh rất ngon, vị ngọt của chuối và bơ sữa kết hợp vị béo của trứng rất vừa miệng.",0,0,0,0,0,1,1,0,0,0,0,0
"Bánh tôm đem ra ăn cũng được nhưng mình thấy chưa được kiểu nóng bỏng lưỡi hay gì,tôm thì cũng bé ý mà ăn cũng tạm đượ cái quán view đẹp sát hồ chứ đồ ăn đắt quá",0,0,0,0,2,3,3,0,1,0,0,0
"Bánh tráng ăn ngon lắm, có mỡ hành với xoài khá là đúng điệu, ngon nhưng mà giá lại rẻ nữa, rất phù hợp với học sinh sinh viên.Quán dạng vỉa hè, chỗ ngồi cũng hạn chế nên thường mua về thôi, cô chủ quán cũng rất là thân thiện.Một phần vầy chỉ 12k thôi nhé, hai bạn đi ăn trung bình chi khoảng 50k thôi là ăn ngon rồi.Credit: @Quan an vat TiTi",2,0,0,0,1,1,1,0,0,0,1,1
"Bánh tráng ăn ngon, một phần khá nhiều bánh tráng và trứng cút. Quán sạch sẽ, kha mát, phục hơi lâu xíu. Hai bạn đi ăn chi khoảng 40k. Credit: @Hạnh Hoàng",1,0,0,0,3,1,1,0,0,0,0,2
"Bánh tráng giòn rụm, thơm mùi tỏi, cay nhẹ, ăn bao đã luôn ý nè. Ở đây có bán theo hộp mang về luôn nha, 20k/hộp.",0,0,0,0,3,1,1,0,0,0,0,0
Bánh tráng ngon cực luôn 😍😍😍😍 ngon hơn bên Hàng Tre nhé! 2 anh chị nướng bánh tráng ở trc cửa quán ốc 😁,0,0,0,0,0,1,0,0,0,0,0,0
"Bánh tráng nướng ""PIZZA VIỆT NAM"" .                             Bánh cũng ok. Nhưng hơi nhỏ , mỏng , bù lại thì giòn rụm . Giá tuy mắc hơn bên khác 3 4 ngàn thôi.  chỗ ngồi vỉa hè rộng rãi khál ý tưởng í. Quán hơi đông nên đi lúc 7h-7h là ok . 🍃",1,0,0,0,2,1,3,0,1,0,0,0
"Bánh tráng nướng giòn, thơm, chấm với lại mắm ruốc ngon toẹt với luôn nhé, ở đâu hình như có bánh căn nữa nghe nói ăn cũng ngon lắm.Không gian ở đây khá rộng, bàn ghế hơi nhỏ nhưng ngồi cũng khá thoải mái.  Phục vụ nhanh lẹ không phải chờ quá lâu.Một phần bánh tráng giá chỉ 9k thôi, giá ở đây cũng bình dân lắm. Trung bình 2 bạn đi ăn chi tầm 60k là đủ rồi.Credit: @Khanh Phương Tran",1,0,0,0,1,1,1,0,0,0,1,1
